Season,DayNum,TeamID_A,Score_A,TeamID_B,Score_B,WLoc,NumOT,Seed_A,Rating_A,win_rate_A,gap_avg_A,Seed_B,Rating_B,win_rate_B,gap_avg_B,diff_seed,diff_rating,diff_win_rate,diff_gap_avg,diff_score,target
2010,138,3277,72,3132,62,N,0,5,62.73489417153124,0.7096774193548387,8.064516129032258,12,58.07784290024925,0.8181818181818182,13.606060606060606,-7,4.657051271281986,-0.10850439882697949,-5.5415444770283475,10,1
2010,138,3329,70,3151,63,N,0,4,62.326572599908665,0.696969696969697,5.7272727272727275,13,55.640368175309675,0.75,5.65625,-9,6.686204424598991,-0.05303030303030298,0.07102272727272751,7,1
2010,138,3385,65,3343,47,N,0,6,61.17742992348526,0.8,12.8,11,53.59176270536042,0.9285714285714286,19.607142857142858,-5,7.58566721812484,-0.12857142857142856,-6.807142857142857,18,1
2010,138,3390,79,3415,47,H,0,1,71.80230126940091,0.96875,23.15625,16,51.485159854488614,0.53125,0.34375,-15,20.3171414149123,0.4375,22.8125,32,1
2010,138,3397,75,3122,42,H,0,1,70.09795858562595,0.9375,17.40625,16,47.72619652791551,0.46875,-5.59375,-15,22.371762057710434,0.46875,23,33,1
2010,138,3401,84,3340,53,N,0,2,66.71816031280844,0.78125,15.1875,15,50.47773172998296,0.5333333333333333,1.4333333333333331,-13,16.240428582825473,0.24791666666666667,13.754166666666666,31,1
2010,139,3114,63,3210,53,N,0,11,58.27379761340453,0.8125,14.4375,6,61.2177308928409,0.71875,8.5625,5,-2.943933279436365,0.09375,5.875,10,1
2010,139,3163,95,3380,39,N,0,1,76.20002858599591,1,34.75757575757576,16,46.832562705129355,0.7333333333333333,5.566666666666666,-15,29.367465880866554,0.2666666666666667,29.19090909090909,56,1
2010,139,3235,79,3250,42,H,0,4,62.949399415067056,0.7586206896551724,12.482758620689657,13,54.6992054866581,0.90625,11.3125,-9,8.250193928408954,-0.14762931034482762,1.1702586206896566,37,1
2010,139,3280,68,3292,64,N,0,7,60.15355468568838,0.6129032258064516,10.225806451612904,10,61.7264640362474,0.8333333333333334,17.333333333333332,-3,-1.5729093505590228,-0.22043010752688175,-7.107526881720428,4,1
2010,139,3304,83,3320,44,N,0,1,65.59724564214748,0.9666666666666668,18.9,16,54.2756966683788,0.5161290322580645,1.7419354838709675,-15,11.321548973768685,0.4505376344086023,17.15806451612903,39,1
2010,139,3323,86,3156,58,H,0,2,65.33023580182756,0.84375,14.96875,15,52.16550168317089,0.5806451612903226,3.4193548387096775,-13,13.164734118656668,0.2631048387096774,11.549395161290322,28,1
2010,139,3326,93,3384,59,N,0,2,66.24498228035401,0.8823529411764706,16.352941176470587,15,47.9080732068815,0.5483870967741935,2.870967741935484,-13,18.336909073472512,0.33396584440227706,13.481973434535103,34,1
2010,139,3328,68,3355,57,H,0,3,66.1366434375652,0.696969696969697,5.03030303030303,14,56.72820915651574,0.6774193548387096,12,-11,9.408434281049459,0.019550342130987386,-6.96969696969697,11,1
2010,139,3361,74,3400,63,A,0,11,58.81555551971325,0.6774193548387096,7.67741935483871,6,62.76279009807752,0.6875,9.59375,5,-3.9472345783642666,-0.01008064516129037,-1.91633064516129,11,1
2010,139,3396,65,3241,53,N,0,8,59.5734503543126,0.75,7.09375,9,58.62804674159491,0.8125,10.3125,-1,0.9454036127176906,-0.0625,-3.21875,12,1
2010,139,3417,74,3301,54,N,0,8,61.99563073302769,0.75,10.75,9,60.1154350195165,0.6060606060606061,2.363636363636364,-1,1.880195713511192,0.14393939393939392,8.386363636363637,20,1
2010,139,3435,83,3177,76,N,1,6,63.187967967319395,0.6875,6.625,11,60.733662216792254,0.65625,3.84375,-5,2.4543057505271406,0.03125,2.78125,7,1
2010,139,3436,64,3458,55,N,0,10,56.82812916405737,0.8125,11.34375,7,60.09715147595813,0.6774193548387096,6.548387096774194,3,-3.2690223119007555,0.13508064516129037,4.795362903225806,9,1
2010,139,3452,58,3249,43,N,0,3,63.64956737961184,0.8484848484848485,11.484848484848484,14,51.2734466394291,0.7741935483870968,7.290322580645161,-11,12.376120740182735,0.07429130009775176,4.194525904203323,15,1
2010,139,3453,69,3438,67,N,0,12,58.72692118347148,0.8666666666666667,15.833333333333334,5,62.5864057407971,0.7,7.166666666666667,7,-3.859484557325615,0.16666666666666674,8.666666666666668,2,1
2010,139,3462,94,3190,82,H,0,3,64.05841264085925,0.9,15.433333333333334,14,52.97697388579353,0.7419354838709677,6.709677419354839,-11,11.081438755065719,0.15806451612903227,8.723655913978494,12,1
2010,140,3124,49,3207,33,N,0,4,64.35748595214233,0.71875,15.25,5,61.36269845597272,0.8,9.666666666666666,-1,2.9947874961696073,-0.08125000000000004,5.583333333333334,16,1
2010,140,3181,60,3261,52,H,0,2,68.92094651749076,0.84375,16.53125,7,62.59465780592905,0.6896551724137931,17.24137931034483,-5,6.326288711561709,0.15409482758620685,-0.7101293103448292,8,1
2010,140,3199,66,3385,65,H,1,3,65.18070614430063,0.8387096774193549,15.32258064516129,6,61.17742992348526,0.8,12.8,-3,4.003276220815366,0.038709677419354827,2.5225806451612893,1,1
2010,140,3208,74,3329,71,N,1,5,60.82165915095063,0.7419354838709677,8.419354838709678,4,62.326572599908665,0.696969696969697,5.7272727272727275,1,-1.5049134489580354,0.04496578690127073,2.6920821114369504,3,1
2010,140,3211,72,3401,71,N,0,7,61.580859572008414,0.8709677419354839,23.29032258064516,2,66.71816031280844,0.78125,15.1875,5,-5.137300740800022,0.08971774193548387,8.10282258064516,1,1
2010,140,3246,70,3277,52,H,0,4,62.13318190846167,0.78125,15.78125,5,62.73489417153124,0.7096774193548387,8.064516129032258,-1,-0.6017122630695653,0.07157258064516125,7.716733870967742,18,1
2010,140,3390,96,3234,67,H,0,1,71.80230126940091,0.96875,23.15625,8,61.14357542648752,0.59375,3.34375,-7,10.658725842913391,0.375,19.8125,29,1
2010,140,3397,92,3173,64,H,0,1,70.09795858562595,0.9375,17.40625,8,58.380778730272795,0.7741935483870968,12.935483870967742,-7,11.717179855353152,0.16330645161290325,4.470766129032258,28,1
2010,141,3163,90,3396,36,N,0,1,76.20002858599591,1,34.75757575757576,8,59.5734503543126,0.75,7.09375,-7,16.62657823168331,0.25,27.663825757575758,54,1
2010,141,3235,60,3453,56,H,0,4,62.949399415067056,0.7586206896551724,12.482758620689657,12,58.72692118347148,0.8666666666666667,15.833333333333334,-8,4.222478231595574,-0.10804597701149432,-3.3505747126436773,4,1
2010,141,3280,87,3326,67,N,0,7,60.15355468568838,0.6129032258064516,10.225806451612904,2,66.24498228035401,0.8823529411764706,16.352941176470587,5,-6.091427594665632,-0.26944971537001894,-6.127134724857683,20,1
2010,141,3304,83,3417,70,N,0,1,65.59724564214748,0.9666666666666668,18.9,8,61.99563073302769,0.75,10.75,-7,3.601614909119796,0.21666666666666679,8.149999999999999,13,1
2010,141,3323,84,3436,66,H,0,2,65.33023580182756,0.84375,14.96875,10,56.82812916405737,0.8125,11.34375,-8,8.502106637770183,0.03125,3.625,18,1
2010,141,3328,60,3114,44,H,0,3,66.1366434375652,0.696969696969697,5.03030303030303,11,58.27379761340453,0.8125,14.4375,-8,7.862845824160665,-0.11553030303030298,-9.407196969696969,16,1
2010,141,3361,64,3452,55,N,0,11,58.81555551971325,0.6774193548387096,7.67741935483871,3,63.64956737961184,0.8484848484848485,11.484848484848484,8,-4.834011859898588,-0.17106549364613888,-3.8074291300097745,9,1
2010,141,3462,63,3435,62,H,0,3,64.05841264085925,0.9,15.433333333333334,6,63.187967967319395,0.6875,6.625,-3,0.8704446735398506,0.21250000000000002,8.808333333333334,1,1
2010,145,3124,77,3397,62,A,0,4,64.35748595214233,0.71875,15.25,1,70.09795858562595,0.9375,17.40625,3,-5.74047263348362,-0.21875,-2.15625,15,1
2010,145,3181,66,3361,58,N,0,2,68.92094651749076,0.84375,16.53125,11,58.81555551971325,0.6774193548387096,7.67741935483871,-9,10.105390997777512,0.16633064516129037,8.85383064516129,8,1
2010,145,3390,73,3208,36,H,0,1,71.80230126940091,0.96875,23.15625,5,60.82165915095063,0.7419354838709677,8.419354838709678,-4,10.980642118450284,0.22681451612903225,14.736895161290322,37,1
2010,145,3462,74,3211,56,N,0,3,64.05841264085925,0.9,15.433333333333334,7,61.580859572008414,0.8709677419354839,23.29032258064516,-4,2.477553068850831,0.029032258064516148,-7.856989247311827,18,1
2010,146,3163,74,3235,36,N,0,1,76.20002858599591,1,34.75757575757576,4,62.949399415067056,0.7586206896551724,12.482758620689657,-3,13.250629170928853,0.24137931034482762,22.2748171368861,38,1
2010,146,3199,74,3280,71,N,0,3,65.18070614430063,0.8387096774193549,15.32258064516129,7,60.15355468568838,0.6129032258064516,10.225806451612904,-4,5.027151458612252,0.22580645161290325,5.096774193548386,3,1
2010,146,3246,76,3304,67,N,0,4,62.13318190846167,0.78125,15.78125,1,65.59724564214748,0.9666666666666668,18.9,3,-3.464063733685812,-0.18541666666666679,-3.1187499999999986,9,1
2010,146,3328,77,3323,72,N,1,3,66.1366434375652,0.696969696969697,5.03030303030303,2,65.33023580182756,0.84375,14.96875,1,0.8064076357376422,-0.14678030303030298,-9.938446969696969,5,1
2010,147,3124,51,3181,48,N,0,4,64.35748595214233,0.71875,15.25,2,68.92094651749076,0.84375,16.53125,2,-4.563460565348436,-0.125,-1.28125,3,1
2010,147,3390,55,3462,53,H,0,1,71.80230126940091,0.96875,23.15625,3,64.05841264085925,0.9,15.433333333333334,-2,7.743888628541669,0.06874999999999998,7.722916666666666,2,1
2010,148,3163,90,3199,50,N,0,1,76.20002858599591,1,34.75757575757576,3,65.18070614430063,0.8387096774193549,15.32258064516129,-2,11.01932244169528,0.16129032258064513,19.43499511241447,40,1
2010,148,3328,88,3246,68,N,0,3,66.1366434375652,0.696969696969697,5.03030303030303,4,62.13318190846167,0.78125,15.78125,-1,4.003461529103525,-0.08428030303030298,-10.750946969696969,20,1
2010,153,3163,70,3124,50,N,0,1,76.20002858599591,1,34.75757575757576,4,64.35748595214233,0.71875,15.25,-3,11.842542633853583,0.28125,19.507575757575758,20,1
2010,153,3390,73,3328,66,N,0,1,71.80230126940091,0.96875,23.15625,3,66.1366434375652,0.696969696969697,5.03030303030303,-2,5.665657831835716,0.271780303030303,18.12594696969697,7,1
2010,155,3163,53,3390,47,N,0,1,76.20002858599591,1,34.75757575757576,1,71.80230126940091,0.96875,23.15625,0,4.397727316594995,0.03125,11.601325757575758,6,1
2011,138,3177,56,3298,43,N,0,3,63.88695579365772,0.8181818181818182,14.606060606060606,14,48.69834985302866,0.6451612903225806,4.516129032258065,-11,15.18860594062906,0.1730205278592376,10.089931573802541,13,1
2011,138,3181,90,3404,45,H,0,2,69.8965952483578,0.90625,16.03125,15,49.27470317144899,0.6774193548387096,5.387096774193548,-13,20.621892076908807,0.22883064516129037,10.644153225806452,45,1
2011,138,3210,69,3132,58,N,0,5,62.533047979952705,0.696969696969697,9.757575757575758,12,59.03447102000963,0.875,15.15625,-7,3.4985769599430725,-0.17803030303030298,-5.398674242424242,11,1
2011,138,3211,92,3234,86,H,0,11,62.58643604656757,0.8709677419354839,23.580645161290324,6,62.07945969741595,0.7333333333333333,7.5,5,0.5069763491516213,0.1376344086021506,16.080645161290324,6,1
2011,138,3246,66,3214,62,N,1,4,64.15009219303312,0.75,9.46875,13,52.60617628137476,0.8064516129032258,12.548387096774194,-9,11.54391591165836,-0.056451612903225756,-3.079637096774194,4,1
2011,138,3265,74,3235,64,N,0,10,60.362496660794974,0.9375,18.34375,7,61.96182387978739,0.6875,10.875,3,-1.5993272189924141,0.25,7.46875,10,1
2011,138,3266,68,3400,65,N,0,8,60.35333364302022,0.7419354838709677,7.451612903225806,9,61.45149250597974,0.59375,8.125,-1,-1.0981588629595223,0.14818548387096775,-0.673387096774194,3,1
2011,138,3314,82,3201,68,N,0,5,63.7502423724577,0.7647058823529411,17.029411764705884,12,58.543438902375264,0.78125,11.15625,-7,5.206803470082434,-0.016544117647058876,5.873161764705884,14,1
2011,138,3323,67,3428,54,A,0,2,66.38274010511338,0.7878787878787878,22.515151515151516,15,55.55029589739407,0.5,0.4375,-13,10.832444207719313,0.28787878787878785,22.077651515151516,13,1
2011,138,3326,80,3416,69,H,0,4,65.30065430869635,0.7096774193548387,9,13,55.43175914648846,0.6774193548387096,6.516129032258065,-9,9.868895162207892,0.032258064516129115,2.483870967741935,11,1
2011,138,3336,75,3173,66,H,0,6,60.87507033312039,0.7272727272727273,9.666666666666666,11,59.09547731678666,0.65625,7.59375,-5,1.7795930163337275,0.07102272727272729,2.072916666666666,9,1
2011,138,3385,55,3403,50,N,0,9,60.72750401774368,0.6774193548387096,6.129032258064516,8,61.26183612308722,0.6875,8.9375,1,-0.5343321053435446,-0.01008064516129037,-2.808467741935484,5,1
2011,138,3390,86,3413,59,H,0,1,72.83954604342854,0.935483870967742,25.06451612903226,16,52.933360893626016,0.75,9.375,-15,19.906185149802525,0.185483870967742,15.68951612903226,27,1
2011,138,3396,63,3113,45,N,0,10,60.5678741612542,0.7419354838709677,12.258064516129032,7,60.15531231447614,0.6666666666666666,2.566666666666667,3,0.4125618467780612,0.07526881720430112,9.691397849462366,18,1
2011,138,3397,99,3391,34,H,0,1,71.07202212842546,0.9393939393939394,23.545454545454547,16,46.87974525331367,0.6129032258064516,1.5806451612903225,-15,24.192276875111787,0.3264907135874878,21.964809384164223,65,1
2011,138,3417,55,3285,47,N,0,3,65.26874899984973,0.8709677419354839,11.161290322580646,14,51.09145290455343,0.5483870967741935,0.5483870967741935,-11,14.177296095296306,0.32258064516129037,10.612903225806452,8,1
2011,139,3124,66,3341,30,H,0,1,70.36154087936761,0.9393939393939394,26.363636363636363,16,47.58997593891737,0.65625,3.625,-15,22.77156494045024,0.28314393939393945,22.738636363636363,36,1
2011,139,3163,75,3216,39,H,0,1,77.08933620223313,0.9696969696969696,27.727272727272727,16,53.198203061196914,0.53125,0.3125,-15,23.891133141036214,0.4384469696969696,27.414772727272727,36,1
2011,139,3199,76,3359,46,N,0,3,64.7615042724122,0.7666666666666667,9.166666666666666,14,54.54566203110578,0.7741935483870968,7.354838709677419,-11,10.215842241306419,-0.007526881720430034,1.811827956989247,30,1
2011,139,3207,65,3343,49,N,0,5,61.551165240087585,0.6774193548387096,6.225806451612903,12,55.97469298335992,0.8571428571428571,18.571428571428573,-7,5.576472256727662,-0.17972350230414746,-12.345622119815669,16,1
2011,139,3208,56,3292,41,N,0,6,60.82268406963571,0.6774193548387096,6.290322580645161,11,59.26087737022028,0.7666666666666667,9.3,-5,1.5618066994154347,-0.08924731182795709,-3.0096774193548397,15,1
2011,139,3257,81,3435,62,N,0,7,60.17409397781049,0.625,11.25,10,61.524199012302994,0.6451612903225806,8,-3,-1.3501050344925005,-0.020161290322580627,3.25,19,1
2011,139,3268,70,3384,48,H,0,4,63.328329009369426,0.7666666666666667,14.433333333333334,13,51.22128534428164,0.6666666666666666,2.4242424242424243,-9,12.107043665087787,0.10000000000000009,12.00909090909091,22,1
2011,139,3274,80,3205,62,N,0,3,62.8411077439324,0.8709677419354839,17.838709677419356,14,51.16063764564523,0.6666666666666666,4.7,-11,11.680470098287167,0.20430107526881724,13.138709677419357,18,1
2011,139,3277,69,3320,66,N,0,4,64.35388677058347,0.8387096774193549,13.03225806451613,13,59.02035958234985,0.84375,15.40625,-9,5.333527188233624,-0.005040322580645129,-2.37399193548387,3,1
2011,139,3328,86,3241,72,N,0,6,64.23688346075166,0.65625,9.375,11,59.29754403869165,0.7878787878787878,8.93939393939394,-5,4.939339422060009,-0.13162878787878785,0.43560606060606055,14,1
2011,139,3345,53,3243,45,N,0,9,59.907250226954424,0.6451612903225806,6.612903225806452,8,61.34697060768096,0.6774193548387096,5.032258064516129,1,-1.4397203807265342,-0.032258064516129004,1.580645161290323,8,1
2011,139,3353,76,3256,51,N,0,7,61.828738364028865,0.6,3.466666666666667,10,57.82507005197893,0.7741935483870968,9.64516129032258,-3,4.003668312049932,-0.17419354838709677,-6.178494623655913,25,1
2011,139,3401,87,3270,47,N,0,2,67.69062364189641,0.84375,20.375,15,49.031932883559406,0.7857142857142857,7.857142857142857,-13,18.658690758337002,0.0580357142857143,12.517857142857142,40,1
2011,139,3452,79,3222,73,A,0,9,61.162358093855,0.71875,13.5,8,58.02302797942764,0.8387096774193549,8.67741935483871,1,3.1393301144273593,-0.11995967741935487,4.82258064516129,6,1
2011,139,3453,59,3114,55,N,0,5,61.93685304450481,0.9696969696969696,22.75757575757576,12,57.95881795452191,0.7666666666666667,6.3,-7,3.978035089982896,0.2030303030303029,16.45757575757576,4,1
2011,139,3462,72,3355,56,H,0,2,67.00585020281481,0.9333333333333332,18.8,15,53.54803597140548,0.59375,7.03125,-13,13.45781423140933,0.33958333333333324,11.76875,16,1
2011,140,3177,75,3336,73,A,0,3,63.88695579365772,0.8181818181818182,14.606060606060606,6,60.87507033312039,0.7272727272727273,9.666666666666666,-3,3.0118854605373286,0.09090909090909094,4.9393939393939394,2,1
2011,140,3181,71,3265,66,H,0,2,69.8965952483578,0.90625,16.03125,10,60.362496660794974,0.9375,18.34375,-8,9.534098587562823,-0.03125,-2.3125,5,1
2011,140,3211,89,3417,75,H,0,11,62.58643604656757,0.8709677419354839,23.580645161290324,3,65.26874899984973,0.8709677419354839,11.161290322580646,8,-2.682312953282164,0,12.419354838709678,14,1
2011,140,3314,86,3246,74,N,0,5,63.7502423724577,0.7647058823529411,17.029411764705884,4,64.15009219303312,0.75,9.46875,1,-0.39984982057541885,0.014705882352941124,7.560661764705884,12,1
2011,140,3323,77,3396,64,N,0,2,66.38274010511338,0.7878787878787878,22.515151515151516,10,60.5678741612542,0.7419354838709677,12.258064516129032,-8,5.814865943859182,0.045943304007820096,10.257086999022484,13,1
2011,140,3326,67,3210,60,H,0,4,65.30065430869635,0.7096774193548387,9,5,62.533047979952705,0.696969696969697,9.757575757575758,-1,2.7676063287436463,0.012707722385141729,-0.7575757575757578,7,1
2011,140,3390,75,3385,49,H,0,1,72.83954604342854,0.935483870967742,25.06451612903226,9,60.72750401774368,0.6774193548387096,6.129032258064516,-8,12.112042025684865,0.25806451612903236,18.935483870967744,26,1
2011,140,3397,79,3266,70,H,0,1,71.07202212842546,0.9393939393939394,23.545454545454547,8,60.35333364302022,0.7419354838709677,7.451612903225806,-7,10.718688485405238,0.1974584555229717,16.09384164222874,9,1
2011,141,3124,82,3452,68,H,0,1,70.36154087936761,0.9393939393939394,26.363636363636363,9,61.162358093855,0.71875,13.5,-8,9.199182785512612,0.22064393939393945,12.863636363636363,14,1
2011,141,3163,64,3345,40,H,0,1,77.08933620223313,0.9696969696969696,27.727272727272727,9,59.907250226954424,0.6451612903225806,6.612903225806452,-8,17.182085975278703,0.324535679374389,21.114369501466275,24,1
2011,141,3207,79,3268,57,A,0,5,61.551165240087585,0.6774193548387096,6.225806451612903,4,63.328329009369426,0.7666666666666667,14.433333333333334,1,-1.7771637692818416,-0.08924731182795709,-8.20752688172043,22,1
2011,141,3208,61,3199,59,N,0,6,60.82268406963571,0.6774193548387096,6.290322580645161,3,64.7615042724122,0.7666666666666667,9.166666666666666,3,-3.9388202027764834,-0.08924731182795709,-2.876344086021505,2,1
2011,141,3257,85,3462,75,A,0,7,60.17409397781049,0.625,11.25,2,67.00585020281481,0.9333333333333332,18.8,5,-6.83175622500432,-0.30833333333333324,-7.550000000000001,10,1
2011,141,3328,88,3274,83,N,0,6,64.23688346075166,0.65625,9.375,3,62.8411077439324,0.8709677419354839,17.838709677419356,3,1.3957757168192586,-0.21471774193548387,-8.463709677419356,5,1
2011,141,3401,70,3353,48,N,0,2,67.69062364189641,0.84375,20.375,7,61.828738364028865,0.6,3.466666666666667,-5,5.861885277867543,0.24375000000000002,16.90833333333333,22,1
2011,141,3453,65,3277,56,N,0,5,61.93685304450481,0.9696969696969696,22.75757575757576,4,64.35388677058347,0.8387096774193549,13.03225806451613,1,-2.417033726078664,0.13098729227761474,9.725317693059631,9,1
2011,145,3211,76,3257,69,N,0,11,62.58643604656757,0.8709677419354839,23.580645161290324,7,60.17409397781049,0.625,11.25,4,2.412342068757077,0.24596774193548387,12.330645161290324,7,1
2011,145,3323,78,3328,53,N,0,2,66.38274010511338,0.7878787878787878,22.515151515151516,6,64.23688346075166,0.65625,9.375,-4,2.1458566443617286,0.13162878787878785,13.140151515151516,25,1
2011,145,3390,72,3314,65,N,0,1,72.83954604342854,0.935483870967742,25.06451612903226,5,63.7502423724577,0.7647058823529411,17.029411764705884,-4,9.089303670970843,0.17077798861480087,8.035104364326376,7,1
2011,145,3397,85,3326,75,N,0,1,71.07202212842546,0.9393939393939394,23.545454545454547,4,65.30065430869635,0.7096774193548387,9,-3,5.771367819729107,0.2297165200391007,14.545454545454547,10,1
2011,146,3124,86,3453,76,H,0,1,70.36154087936761,0.9393939393939394,26.363636363636363,5,61.93685304450481,0.9696969696969696,22.75757575757576,-4,8.424687834862802,-0.030303030303030165,3.606060606060602,10,1
2011,146,3163,68,3207,63,N,0,1,77.08933620223313,0.9696969696969696,27.727272727272727,5,61.551165240087585,0.6774193548387096,6.225806451612903,-4,15.538170962145543,0.29227761485826,21.501466275659823,5,1
2011,146,3181,70,3177,63,N,0,2,69.8965952483578,0.90625,16.03125,3,63.88695579365772,0.8181818181818182,14.606060606060606,-1,6.009639454700078,0.08806818181818177,1.4251893939393945,7,1
2011,146,3401,79,3208,38,H,0,2,67.69062364189641,0.84375,20.375,6,60.82268406963571,0.6774193548387096,6.290322580645161,-4,6.8679395722606955,0.16633064516129037,14.08467741935484,41,1
2011,147,3323,73,3397,59,N,0,2,66.38274010511338,0.7878787878787878,22.515151515151516,1,71.07202212842546,0.9393939393939394,23.545454545454547,1,-4.6892820233120744,-0.1515151515151516,-1.0303030303030312,14,1
2011,147,3390,83,3211,60,N,0,1,72.83954604342854,0.935483870967742,25.06451612903226,11,62.58643604656757,0.8709677419354839,23.580645161290324,-10,10.253109996860971,0.06451612903225812,1.483870967741936,23,1
2011,148,3163,75,3181,40,N,0,1,77.08933620223313,0.9696969696969696,27.727272727272727,2,69.8965952483578,0.90625,16.03125,-1,7.1927409538753295,0.06344696969696961,11.696022727272727,35,1
2011,148,3401,58,3124,46,A,0,2,67.69062364189641,0.84375,20.375,1,70.36154087936761,0.9393939393939394,26.363636363636363,1,-2.670917237471201,-0.09564393939393945,-5.988636363636363,12,1
2011,153,3323,72,3163,63,N,0,2,66.38274010511338,0.7878787878787878,22.515151515151516,1,77.08933620223313,0.9696969696969696,27.727272727272727,1,-10.706596097119743,-0.18181818181818177,-5.212121212121211,9,1
2011,153,3401,63,3390,62,N,0,2,67.69062364189641,0.84375,20.375,1,72.83954604342854,0.935483870967742,25.06451612903226,1,-5.148922401532133,-0.09173387096774199,-4.68951612903226,1,1
2011,155,3401,76,3323,70,N,0,2,67.69062364189641,0.84375,20.375,2,66.38274010511338,0.7878787878787878,22.515151515151516,0,1.3078835367830237,0.055871212121212155,-2.1401515151515156,6,1
2012,138,3116,72,3173,55,N,0,6,60.86959035922354,0.7419354838709677,9.903225806451612,11,61.27990271986527,0.7931034482758621,11,-5,-0.4103123606417327,-0.05116796440489435,-1.096774193548388,17,1
2012,138,3163,83,3341,47,H,0,1,74.72740327360448,0.8787878787878788,30.575757575757574,16,46.61067522956754,0.5161290322580645,-0.5483870967741935,-15,28.11672804403694,0.3626588465298143,31.124144672531767,36,1
2012,138,3177,59,3140,55,N,0,7,62.744355617835545,0.6875,7,10,60.22755565516804,0.8064516129032258,13.32258064516129,-3,2.5167999626675055,-0.11895161290322576,-6.32258064516129,4,1
2012,138,3211,86,3353,73,H,0,11,62.85697421704615,0.8387096774193549,13.64516129032258,6,62.81380910290804,0.7096774193548387,6.064516129032258,5,0.043165114138112415,0.12903225806451613,7.580645161290322,13,1
2012,138,3243,67,3343,64,N,0,8,61.656012740772056,0.59375,1.09375,9,57.797044439963685,0.8571428571428571,19.5,-1,3.858968300808371,-0.2633928571428571,-18.40625,3,1
2012,138,3246,68,3270,62,N,0,2,64.60153847363178,0.8,15.4,15,52.01544425518037,0.7666666666666667,9.233333333333333,-13,12.586094218451407,0.033333333333333326,6.166666666666668,6,1
2012,138,3257,67,3277,55,N,0,7,62.3389756168628,0.7096774193548387,8.096774193548388,10,61.33509514741709,0.6451612903225806,7.741935483870968,-3,1.0038804694457042,0.06451612903225812,0.35483870967741993,12,1
2012,138,3268,59,3298,44,H,0,2,66.3410385443657,0.875,18.5625,15,48.025046675071515,0.5806451612903226,3.4838709677419355,-13,18.315991869294187,0.2943548387096774,15.078629032258064,15,1
2012,138,3274,70,3226,41,N,0,3,64.88447517073509,0.8275862068965517,19.448275862068964,14,53.170281751375725,0.7586206896551724,3.655172413793104,-11,11.714193419359361,0.06896551724137934,15.793103448275861,29,1
2012,138,3345,83,3355,68,H,0,4,62.900568674308865,0.75,6.875,13,55.43196180562171,0.7419354838709677,9.516129032258064,-9,7.468606868687154,0.008064516129032251,-2.641129032258064,15,1
2012,138,3376,80,3185,48,N,0,5,62.01111076294583,0.71875,9.875,12,55.57516036537156,0.7333333333333333,10.066666666666666,-7,6.435950397574274,-0.014583333333333282,-0.19166666666666643,32,1
2012,138,3390,73,3214,51,N,0,1,73.52355117156077,0.96875,22.21875,16,55.20998764618452,0.8666666666666667,18.9,-15,18.313563525376246,0.1020833333333333,3.3187500000000014,22,1
